job-id,userid,expected-time-to-completion,memory,priority,arrival-time,submitted,gpuid
94,409,2,5,2,189,190,2
95,916,3,2,2,190,191,3
96,916,4,1,2,192,192,5
97,916,15,12,2,194,194,2
98,916,3,20,2,194,195,1
99,916,8,39,2,197,197,3
100,916,2,10,2,199,199,1
101,916,2,31,2,200,200,4
102,916,7,31,2,202,202,1
103,916,1,20,2,205,205,4
104,916,5,32,2,208,208,3
105,916,10,57,2,212,212,1
106,916,2,44,2,212,213,2
107,916,7,29,2,218,218,2
108,916,7,14,2,219,219,3
109,916,2,21,2,225,225,1
110,916,5,21,2,226,226,2
111,916,2,31,2,228,228,1
112,916,3,76,2,230,230,3
113,916,3,4,2,231,231,1
114,916,4,34,2,233,233,2
115,916,1,14,2,237,237,1
116,947,1,2,2,238,238,2
117,947,2,14,2,241,241,1
118,947,9,27,2,242,242,2
119,947,6,14,2,242,243,3
120,947,8,26,2,246,246,1
121,947,1,13,2,248,248,4
122,998,1,103,2,249,249,5
123,998,13,9,2,250,250,3
124,998,3,4,2,251,251,4
125,998,7,6,2,251,252,2
126,677,1,64,2,252,253,5
127,677,1,10,2,259,259,1
128,677,5,15,2,259,260,2
129,677,6,120,2,259,261,1
130,677,3,5,2,261,262,4
131,344,2,39,2,264,264,3
132,344,6,25,2,265,265,5
133,344,6,36,2,267,267,2
134,527,6,4,2,267,268,1
135,527,2,37,2,268,269,3
136,658,2,8,2,269,270,4
137,658,4,1,2,270,271,6
138,481,8,7,2,270,272,3
139,481,2,35,2,271,273,4
140,812,2,23,2,273,274,2
141,812,2,22,2,273,275,1
142,387,13,34,2,276,276,4
143,387,4,24,2,277,277,2
144,702,2,16,2,278,278,1
145,702,5,2,2,280,280,5
146,702,3,29,2,281,281,1
147,702,3,12,2,282,282,2
148,702,1,4,2,289,289,1
149,702,7,21,2,291,291,1
150,702,2,28,2,291,292,2
151,702,5,10,2,291,293,3
152,702,4,4,2,299,299,1
153,29,2,32,1,301,301,2
154,328,4,23,2,301,302,3
155,23,2,45,1,301,303,4
156,23,1,23,1,302,304,1
157,658,1,33,2,304,305,2
158,658,3,53,2,310,310,1
159,658,1,34,2,311,311,2
160,658,3,28,2,312,312,3
161,658,4,31,2,318,318,1
162,658,3,30,2,319,319,2
163,697,2,39,2,320,320,3
164,697,2,28,2,320,321,4
165,697,13,3,2,320,322,5
166,697,6,15,2,320,323,1
167,697,3,11,2,321,324,2
168,697,6,41,2,321,325,3
169,828,298,8,3,325,326,4
170,828,19,554,3,327,327,6
171,828,155,355,3,331,331,1
172,828,78,999,3,337,337,2
173,828,396,999,3,340,340,3
174,828,213,162,3,341,341,5
175,828,29,130,3,342,347,6
176,828,1028,671,3,343,487,1
177,828,822,28,3,348,901,3
178,828,112,445,3,349,377,6
179,828,591,148,3,350,764,4
180,828,175,350,3,351,42592,3
181,828,361,11,3,351,567,5
182,828,143,60,3,352,4000,6
183,828,293,534,3,352,7402,1
184,828,1470,459,3,357,505,6
185,828,111,1,3,359,3228,4
186,828,367,245,3,364,422,2
187,828,132,295,3,370,1859,2
188,828,429,999,3,377,5231,6
189,828,214,78,3,377,1271,2
190,828,134,115,3,382,11898,2
191,195,2,8,2,392,3028,5
192,195,2,22,2,392,3053,5
193,195,6,63,2,397,3450,3
194,195,8,8,2,398,2622,4
195,195,2,6,2,398,416,2
196,195,3,19,2,399,2666,4
197,195,2,41,2,399,419,2
198,195,2,94,2,399,562,5
199,195,1,77,2,406,10692,5
200,278,3,51,2,406,4046,4
201,278,3,3,2,408,4197,4
202,278,7,16,2,409,7261,1
203,278,10,64,2,412,1422,5
204,278,5,73,2,413,1437,4
205,285,4,45,2,414,2554,5
206,285,3,6,2,416,2637,4
207,285,8,50,2,419,490,6
208,285,3,19,2,419,555,5
209,952,2,88,2,419,559,5
210,607,6,4,2,421,668,4
211,594,5,46,1,421,499,6
212,594,2,57,1,424,5053,6
213,594,5,20,1,425,5162,3
214,409,2,2,2,433,4201,4
215,409,11,4,2,435,872,3
216,409,2,33,2,436,3348,3
217,409,8,43,2,443,2599,5
218,409,2,1,2,443,2608,5
219,409,3,14,2,443,1485,5
220,844,3,12,1,444,640,4
221,844,1,3,1,447,946,5
222,844,2,70,1,450,3659,1
223,844,3,8,1,450,2711,6
224,844,3,15,1,451,1570,5
225,844,3,62,1,451,26008,3
226,739,4,10,2,456,2778,6
227,739,2,19,2,457,675,4
228,422,1,34,2,461,3982,5
229,629,3,51,2,461,3990,5
230,352,4,15,1,466,2284,2
231,352,2,2,1,466,3092,2
232,352,7,1,1,468,11172,2
233,352,2,60,1,469,7225,6
234,111,1,33,1,472,3340,3
235,111,3,8,1,472,731,4
236,111,3,17,1,474,735,4
237,111,4,2,1,474,1864,5
238,111,8,6,1,479,625,4
239,111,2,6,1,480,4669,6
240,111,1,15,1,483,634,4
241,111,8,41,1,486,772,3
242,111,2,68,1,488,1525,1
243,111,3,171,1,489,948,5
244,111,3,21,1,490,4828,5
245,466,3,40,1,491,653,4
246,673,6,68,2,494,795,2
247,20,3,2,2,498,802,2
248,147,1,79,2,499,565,5
249,574,10,2,2,504,5068,6
250,574,5,37,2,505,6608,4
251,574,5,34,2,507,2889,6
252,574,1,1,2,507,3937,6
253,574,6,11,2,507,1264,2
254,574,3,59,2,507,2917,6
255,574,4,32,2,511,5262,4
256,574,3,1,2,512,5271,2
257,574,3,32,2,514,6809,3
258,821,2,5,2,520,4204,4
259,821,2,21,2,521,2361,3
260,821,2,4,2,521,7087,5
261,821,3,37,2,521,860,3
262,821,2,10,2,522,864,3
263,821,4,62,2,523,867,3
264,821,21,8,2,523,3255,3
265,821,8,28,2,525,11528,6
266,821,5,54,2,525,1373,4
267,821,4,81,2,526,726,4
268,821,6,23,2,526,1387,4
269,821,11,13,2,537,746,3
270,821,6,24,2,537,1443,4
271,272,3,9,2,537,1450,4
272,272,5,18,2,539,752,4
273,272,2,6,2,539,2570,5
274,272,2,146,2,542,759,4
275,975,1,7,2,544,762,4
276,975,3,19,2,544,636,4
277,975,4,40,2,545,929,5
278,975,3,45,2,545,4726,2
279,650,3,46,2,547,1505,2
280,650,1,7,2,548,644,4
281,650,1,3,2,548,1510,5
282,650,6,2,2,548,646,4
283,650,4,20,2,555,955,5
284,650,3,15,2,555,1552,1
285,650,4,13,2,555,790,2
286,650,10,25,2,556,657,4
287,121,451,120,3,558,964,5
288,121,63,242,3,559,796,3
289,121,231,999,3,561,1581,5
290,121,122,272,3,563,10173,3
291,121,457,110,3,567,806,2
292,121,700,83,3,569,10333,1
293,121,47,467,3,574,678,4
294,121,70,599,3,591,3076,5
295,121,296,181,3,591,1731,3
296,121,127,741,3,592,2307,2
297,121,476,279,3,592,3126,1
298,121,319,154,3,597,18010,6
299,121,875,59,3,597,5556,3
300,412,1,17,2,598,7105,5
301,412,21,20,2,600,4312,3
302,412,6,18,2,605,1366,4
303,412,2,122,2,606,48649,4
304,763,16,13,2,607,32198,6
305,763,7,73,2,609,1834,2
306,763,2,14,2,612,1394,4
307,763,5,14,2,612,884,3
308,763,8,2,2,614,3349,4
309,763,6,54,2,617,737,3
310,763,9,47,2,618,739,4
311,763,2,85,2,619,898,3
312,763,1,6,2,621,744,3
313,763,2,10,2,625,749,4
314,763,6,36,2,627,1462,5
315,763,4,29,2,630,2588,4
316,763,4,8,2,632,758,3
317,763,7,48,2,634,1486,2
318,763,3,3,2,637,763,3
319,763,4,178,2,640,767,3
320,763,4,15,2,640,2617,4
321,763,5,14,2,641,934,5
322,763,5,77,2,644,2631,4
323,763,3,30,2,648,942,5
324,763,4,67,2,649,2001,5
325,942,2,42,2,651,781,3
326,942,4,25,2,652,1540,1
327,373,10,3,2,652,784,3
328,373,5,28,2,653,2033,3
329,373,8,6,2,656,38560,1
330,608,3,4,2,658,3655,1
331,608,1,47,2,664,2726,6
332,608,8,50,2,670,2760,6
333,608,9,13,2,670,33721,6
334,608,2,70,2,673,38914,6
335,495,6,2,2,677,2879,6
336,338,3,9,2,680,3910,4
337,338,3,10,2,680,2895,6
338,338,15,52,2,683,2925,6
339,338,6,25,2,687,2950,4
340,338,2,33,2,689,4002,4
341,681,10,14,2,692,4053,4
342,681,4,12,2,693,6840,3
343,681,2,29,2,694,3046,1
344,681,2,17,2,695,3059,5
345,681,8,1,2,697,4140,4
346,681,1,102,2,700,3117,1
347,681,2,44,2,705,7052,5
348,681,8,63,2,706,2364,3
349,572,1,50,2,708,3203,3
350,572,3,35,2,713,18262,2
351,572,5,3,2,714,1356,4
352,572,1,4,2,717,11410,2
353,572,3,60,2,727,9367,4
354,572,1,14,2,728,1848,5
355,572,1,61,2,735,15099,3
356,572,7,31,2,735,7495,3
357,572,4,16,2,736,890,3
358,572,7,67,2,738,3360,4
359,572,1,26,2,739,1416,4
360,572,2,14,2,739,895,3
361,572,1,32,2,740,5887,4
362,572,6,8,2,742,3409,4
363,572,13,15,2,742,4537,1
364,572,1,27,2,743,1433,5
365,572,2,2,2,743,5941,4
366,619,4,11,2,747,1442,5
367,619,3,15,2,748,1447,5
368,302,1,15,2,750,1451,5
369,717,10,106,1,750,1926,5
370,717,5,130,1,751,2564,5
371,528,3,8,2,755,1469,5
372,528,4,145,2,755,4685,2
373,607,11,72,2,755,1473,5
374,607,5,50,2,758,1964,5
375,607,1,19,2,758,3551,3
376,607,4,7,2,762,2612,4
377,607,1,30,2,765,1489,5
378,607,4,7,2,766,1493,5
379,607,2,17,2,768,1496,2
380,607,5,10,2,770,2620,5
381,607,1,8,2,775,940,5
382,607,2,14,2,777,1516,1
383,610,250,81,3,780,4791,2
384,769,5,41,2,781,3613,1
385,769,2,6,2,785,952,5
386,769,1,11,2,791,1556,1
387,769,3,18,2,792,960,5
388,132,2,16,1,793,2049,3
389,132,2,72,1,796,2052,3
390,132,2,2,1,796,1567,5
391,132,2,41,1,797,1568,2
392,132,5,18,1,797,2055,3
393,132,2,14,1,800,8078,5
394,132,2,8,1,808,10303,1
395,579,4,31,2,809,5014,6
396,579,9,27,2,811,5056,6
397,579,2,63,2,812,13275,2
398,579,1,42,2,812,3832,4
399,579,1,20,2,812,3857,4
400,286,2,25,2,812,2861,6
401,109,5,9,2,816,6646,4
402,464,190,37,3,817,5172,3
403,464,372,207,3,818,2171,5
404,464,21,95,3,820,5204,4
405,464,570,221,3,821,3954,1
406,464,141,329,3,824,6716,4
407,464,441,22,3,832,41115,3
408,935,9,13,2,835,3014,6
409,935,3,59,2,837,17526,4
410,935,3,67,2,842,2289,2
411,935,2,1,2,843,4149,4
412,935,2,11,2,845,2304,2
413,935,8,5,2,846,3108,1
414,322,243,13,3,847,3120,2
415,322,731,89,3,849,3142,6
416,322,681,150,3,851,3157,5
417,322,200,149,3,852,4235,6
418,322,225,408,3,852,2354,4
419,322,851,198,3,853,4247,4
420,322,106,40,3,857,2373,3
421,322,825,625,3,861,14225,3
422,513,4,86,2,861,11266,4
423,513,6,34,2,861,3225,3
424,513,4,109,2,867,7231,1
425,484,2,32,2,869,7237,5
426,484,1,3,2,871,1812,2
427,484,11,54,2,876,1822,2
428,484,5,12,2,877,9269,2
429,484,2,41,2,877,7394,1
430,484,6,5,2,879,1835,5
431,484,2,38,2,880,1843,5
432,484,5,17,2,883,15077,3
433,427,4,15,2,884,5830,4
434,558,2,69,2,886,1856,2
435,558,6,7,2,886,1857,5
436,558,3,117,2,888,1402,4
437,597,2,41,2,894,3376,4
438,597,4,54,2,896,1417,5
439,597,18,5,2,896,1418,4
440,904,589,39,3,899,5903,5
441,904,569,348,3,901,3427,2
442,904,639,260,3,903,2521,3
443,904,30,394,3,905,3437,4
444,904,85,502,3,908,3465,3
445,904,8,512,3,909,12010,1
446,904,892,887,3,912,1454,4
447,904,234,21,3,913,3487,4
448,375,2,44,2,913,4629,5
449,375,6,13,2,914,4641,5
450,375,8,93,2,914,4649,6
451,375,5,9,2,915,1937,5
452,375,2,12,2,917,2580,4
453,375,3,22,2,922,1955,5
454,375,5,7,2,922,4712,2
455,375,4,25,2,929,9677,5
456,375,3,22,2,930,6087,4
457,554,10,32,2,935,1498,5
458,554,6,9,2,938,1980,6
459,554,5,13,2,940,1512,5
460,554,4,4,2,942,3586,3
461,554,6,84,2,942,1991,6
462,561,5,40,1,944,1518,5
463,561,2,82,1,944,1519,1
464,561,2,4,1,944,1522,1
465,404,1,72,2,944,4781,2
466,404,6,21,2,946,6160,1
467,404,8,37,2,946,1528,1
468,331,4,32,2,947,2007,2
469,331,1,21,2,949,6170,1
470,734,2,21,2,950,1537,1
471,734,2,8,2,952,2675,6
472,734,2,36,2,954,2030,3
473,837,3,6,2,955,4841,5
474,536,1,18,2,955,4844,1
475,536,3,12,2,958,1555,5
476,536,3,7,2,960,1559,5
477,536,5,71,2,962,15976,1
478,536,3,15,2,963,1563,5
479,536,3,173,2,970,1572,2
480,536,2,13,2,970,1574,5
481,536,3,40,2,970,2061,3
482,575,3,63,2,970,1577,5
483,575,2,48,2,972,8061,5
484,466,1,66,1,974,8095,5
485,466,3,10,1,974,3717,3
486,466,2,30,1,976,45340,4
487,466,5,15,1,977,10278,1
488,466,1,23,1,980,3758,4
489,466,2,2,1,981,16615,5
490,466,2,5,1,983,3789,4
491,466,2,26,1,983,5043,6
492,217,3,16,2,983,3796,4
493,700,1,11,1,983,3800,4
494,700,1,16,1,985,3812,4
495,700,2,66,1,986,3825,4
496,700,4,21,1,987,5084,6
497,731,12,15,1,988,5089,6
498,731,2,75,1,988,2842,6
499,46,4,18,2,989,5115,4
500,46,2,44,2,990,5121,4
501,46,1,94,2,991,5128,6
502,46,4,9,2,992,3897,4
503,46,7,4,2,998,3919,4
504,381,3,13,2,999,3927,4
505,381,2,4,2,999,3930,5
506,381,2,44,2,1003,6686,2
507,381,5,25,2,1009,8523,6
508,8,4,97,2,1012,2955,6
509,8,6,10,2,1013,2961,4
510,503,4,112,2,1015,4012,2
511,503,3,4,2,1015,5278,1
512,503,5,10,2,1017,5299,4
513,503,4,78,2,1017,2988,4
514,490,3,2,1,1022,3024,5
515,490,1,42,1,1027,5409,3
516,490,1,5,1,1027,4122,4
517,490,3,20,1,1028,3073,6
518,490,3,34,1,1030,1724,3
519,490,3,34,1,1036,8819,1
520,490,2,14,1,1037,4166,6
521,490,6,31,1,1038,3119,1
522,490,4,6,1,1040,4186,4
523,490,1,16,1,1043,3144,4
524,490,3,5,1,1044,3150,4
525,865,3,28,2,1045,3158,4
526,396,1,3,2,1046,3161,3
527,396,15,21,2,1046,3170,3
528,396,3,16,2,1053,3197,4
529,939,6,26,2,1058,7115,6
530,939,5,34,2,1059,3219,3
531,230,3,33,2,1059,3220,4
532,230,1,19,2,1062,7172,6
533,230,2,16,2,1064,7218,1
534,230,3,18,2,1070,1362,4
535,230,3,26,2,1071,7269,1
536,230,2,6,2,1075,1819,2
537,230,2,57,2,1077,18660,1
538,230,4,29,2,1080,7397,1
539,230,7,14,2,1082,1379,4
540,230,1,9,2,1083,9365,4
541,230,3,3,2,1084,5798,4
542,230,2,44,2,1084,1842,2
543,230,3,39,2,1085,9405,4
544,405,1,31,2,1086,1846,5
545,405,5,6,2,1088,1850,5
546,405,4,8,2,1088,1851,2
547,405,4,88,2,1092,1397,4
548,744,4,27,2,1097,4465,5
549,744,2,17,2,1099,1406,4
550,744,1,20,2,1101,1409,4
551,744,1,9,2,1102,1411,4
552,744,10,10,2,1102,3371,2
553,744,2,7,2,1102,1413,4
554,744,16,28,2,1103,4494,5
555,744,2,44,2,1107,1882,5
556,744,5,48,2,1107,5892,2
557,744,5,26,2,1108,3396,4
558,744,5,11,2,1108,1888,5
559,744,1,5,2,1109,4528,5
560,744,2,3,2,1110,1894,5
561,744,4,81,2,1110,2510,3
562,744,2,24,2,1111,3424,2
563,744,2,4,2,1114,1435,5
564,744,1,31,2,1116,1438,5
565,879,1,3,2,1117,1440,5
566,879,2,29,2,1120,1914,5
567,970,7,11,2,1120,3457,3
568,970,2,11,2,1123,1923,5
569,970,2,11,2,1126,1453,5
570,970,5,9,2,1128,1456,5
571,609,5,3,2,1136,6015,1
572,609,7,17,2,1137,2578,5
573,756,4,16,2,1139,6033,4
574,756,3,28,2,1140,1948,5
575,756,1,6,2,1142,6046,4
576,756,1,49,2,1142,7704,1
577,756,4,16,2,1144,12183,6
578,756,5,16,2,1145,9653,5
579,11,6,36,2,1150,6077,1
580,11,1,16,2,1153,1491,5
581,11,1,67,2,1155,1494,2
582,11,1,2,2,1159,1499,2
583,822,3,2,2,1160,1501,2
584,501,2,8,2,1161,4732,2
585,501,4,18,2,1161,2626,5
586,501,1,3,2,1163,1981,5
587,560,58,107,3,1164,1509,2
588,560,111,189,3,1165,2634,5
589,560,69,69,3,1170,4772,1
590,560,82,227,3,1172,3594,3
591,560,656,264,3,1172,1998,6
592,560,27,27,3,1174,1524,5
593,560,161,85,3,1180,2009,5
594,560,271,26,3,1181,2012,2
595,560,22,725,3,1182,6175,1
596,560,552,746,3,1182,25336,4
597,23,7,60,1,1184,2670,4
598,23,2,14,1,1185,6198,1
599,23,6,46,1,1186,2678,4
600,23,6,37,1,1187,1545,1
601,23,8,46,1,1187,4832,5
602,23,4,26,1,1188,36137,6
603,23,1,39,1,1192,1553,5
604,98,12,18,3,1196,1558,1
605,98,51,85,3,1203,46304,1
606,98,1457,297,3,1207,1571,1
607,98,39,279,3,1208,3677,3
608,98,233,39,3,1210,1576,2
609,98,239,24,3,1211,16119,4
610,98,289,118,3,1212,2065,3
611,98,531,35,3,1217,8109,1
612,98,541,42,3,1219,3721,3
613,98,29,34,3,1219,3722,4
614,98,224,35,3,1220,16359,4
615,98,73,143,3,1222,8189,5
616,98,289,309,3,1222,10269,6
617,98,240,153,3,1222,21054,2
618,98,139,71,3,1224,10296,3
619,721,2,13,2,1224,3755,4
620,620,1,22,2,1230,5029,6
621,667,2,60,2,1231,3786,4
622,667,3,3,2,1232,3792,4
623,667,3,7,2,1233,2807,6
624,667,3,11,2,1237,3808,4
625,667,4,13,2,1237,21324,6
626,667,1,27,2,1238,5066,6
627,667,8,19,2,1239,26491,2
628,667,1,27,2,1241,6559,3
629,830,3,61,2,1245,2845,6
630,830,3,26,2,1245,6593,3
631,21,2,20,2,1251,3882,4
632,21,5,72,2,1260,3921,6
633,21,1,8,2,1263,17101,2
634,21,13,22,2,1264,3940,4
635,21,1,4,2,1266,3944,5
636,21,1,94,2,1267,3946,1
637,21,6,7,2,1268,6687,3
638,632,1,5,2,1271,5243,1
639,607,2,21,2,1274,3986,4
640,607,3,46,2,1278,3995,4
641,607,5,81,2,1279,3998,5
642,607,2,23,2,1282,4004,5
643,607,3,63,2,1287,2984,4
644,607,1,2,2,1289,2989,6
645,607,3,36,2,1289,5306,1
646,522,11,6,2,1291,4061,5
647,522,3,2,2,1292,4064,4
648,81,5,39,2,1293,4074,5
649,876,2,10,2,1294,17496,4
650,876,12,9,2,1296,4091,4
651,595,3,93,2,1296,3036,6
652,595,4,22,2,1296,3038,1
653,595,2,6,2,1296,3043,1
654,406,7,73,2,1298,3049,1
655,406,5,13,2,1299,3057,1
656,406,6,8,2,1300,3060,6
657,406,6,24,2,1302,3067,1
658,406,3,64,2,1302,3068,5
659,893,2,6,2,1302,3071,2
660,893,2,22,2,1305,3078,6
661,893,1,24,2,1306,31221,2
662,80,6,13,2,1307,8764,1
663,80,4,45,2,1307,2293,2
664,80,2,32,2,1308,1728,3
665,80,3,17,2,1308,2298,2
666,80,4,94,2,1311,4155,4
667,80,3,3,2,1312,3098,6
668,80,4,12,2,1313,3103,6
669,80,3,45,2,1314,45653,6
670,80,9,5,2,1317,3118,6
671,80,4,53,2,1319,4177,4
672,231,3,3,2,1319,11073,1
673,231,14,3,2,1321,17930,6
674,231,2,16,2,1321,3133,4
675,231,1,40,2,1326,7004,2
676,231,3,16,2,1327,3154,4
677,231,2,9,2,1331,4225,4
678,250,6,19,2,1332,11179,1
679,250,1,37,2,1333,2352,4
680,250,3,22,2,1335,7055,4
681,250,8,2,2,1338,3194,3
682,250,1,33,2,1340,5554,3
683,250,2,11,2,1341,8954,2
684,250,1,1,2,1347,14242,5
685,250,3,6,2,1351,7142,6
686,250,11,6,2,1352,11305,1
687,250,8,7,2,1352,3232,3
688,250,7,46,2,1352,31710,6
689,250,1,51,2,1354,48592,4
690,250,3,12,2,1354,28041,1
691,250,1,3,2,1362,47444,2
692,250,1,8,2,1364,1810,2
693,250,10,27,2,1366,1813,5
694,250,4,26,2,1366,1814,2
695,241,10,4,2,1367,4363,3
696,241,4,29,2,1369,4374,3
697,804,1,17,2,1370,50599,2
698,763,6,21,2,1373,1824,5
699,763,11,34,2,1373,14678,5
700,763,3,69,2,1374,2435,2
701,763,3,47,2,1375,2439,2
702,763,2,6,2,1377,1831,5
703,763,2,47,2,1378,49987,3
704,763,2,28,2,1383,40230,1
705,742,1,30,2,1384,7448,3
706,742,1,63,2,1384,9398,4
707,742,1,31,2,1388,1845,2
708,742,3,6,2,1389,1847,2
709,742,2,28,2,1396,9431,1
710,742,9,26,2,1404,7487,6
711,742,1,16,2,1409,7498,6
712,742,8,8,2,1409,3362,3
713,357,2,26,2,1409,4478,5
714,357,3,50,2,1410,1869,5
715,357,6,38,2,1414,2480,3
716,357,2,51,2,1414,1873,5
717,357,3,34,2,1417,1876,5
718,357,2,60,2,1417,4498,6
719,357,3,26,2,1418,3382,2
720,357,4,24,2,1418,5886,5
721,357,1,27,2,1418,1880,5
722,312,2,9,2,1423,3393,4
723,312,2,69,2,1423,1885,5
724,312,8,60,2,1424,4519,5
725,312,6,3,2,1427,2503,3
726,312,1,12,2,1428,3410,3
727,312,10,20,2,1429,3412,3
728,312,1,50,2,1430,1897,5
729,312,4,9,2,1431,1899,5
730,312,2,69,2,1434,3428,3
731,312,9,35,2,1435,1904,5
732,312,2,69,2,1439,3435,3
733,567,4,67,2,1440,3438,3
734,567,7,40,2,1441,4559,6
735,567,1,86,2,1441,4564,5
736,567,1,51,2,1441,4567,5
737,567,2,60,2,1441,4572,1
738,567,2,116,2,1445,4579,1
739,567,5,35,2,1446,1917,5
740,567,6,9,2,1446,4587,2
741,567,6,27,2,1447,4595,6
742,567,4,8,2,1449,7612,2
743,410,15,57,2,1450,4602,1
744,410,5,7,2,1451,4603,6
745,410,2,60,2,1454,5981,1
746,410,1,12,2,1456,4611,5
747,593,3,2,2,1457,4619,6
748,956,1,4,2,1458,5998,2
749,956,2,79,2,1466,2575,5
750,956,1,32,2,1468,1943,5
751,956,2,34,2,1469,1945,5
752,956,1,6,2,1474,12132,5
753,956,2,83,2,1476,1952,5
754,956,3,6,2,1479,4708,2
755,956,2,27,2,1480,29574,3
756,956,4,61,2,1480,1959,5
757,956,4,31,2,1481,4713,5
758,956,3,86,2,1489,2613,5
759,956,3,35,2,1491,1970,5
760,956,6,14,2,1499,1974,5
761,956,3,27,2,1501,1976,6
762,339,6,77,2,1509,1983,5
763,339,1,28,2,1510,2632,5
764,339,1,19,2,1512,4764,2
765,230,2,18,2,1513,1987,6
766,213,5,11,2,1515,1990,5
767,213,2,33,2,1516,1992,2
768,213,2,94,2,1516,4769,1
769,760,3,60,2,1518,1995,2
770,847,4,2,2,1519,1996,5
771,847,2,30,2,1523,1999,2
772,847,4,6,2,1527,2002,2
773,847,5,14,2,1527,25256,1
774,847,2,1,2,1529,4788,2
775,847,2,6,2,1529,2006,5
776,847,7,14,2,1532,2658,4
777,847,1,86,2,1535,4797,5
778,847,2,2,2,1537,2665,6
779,847,6,63,2,1539,2668,6
780,847,3,54,2,1541,25398,3
781,847,4,25,2,1543,4823,5
782,847,2,42,2,1544,6209,1
783,847,1,15,2,1545,2028,3
784,530,4,17,2,1549,12542,3
785,530,2,39,2,1550,46274,1
786,825,4,69,2,1552,7930,1
787,825,4,6,2,1553,4852,1
788,825,9,77,2,1554,2039,3
789,396,2,31,2,1554,2698,6
790,396,2,19,2,1557,2701,6
791,396,6,19,2,1560,2704,6
792,396,2,21,2,1561,4867,5
793,396,3,22,2,1562,15978,5
794,396,3,61,2,1565,4874,5
795,323,10,2,2,1568,2715,6
796,323,3,33,2,1570,12685,1
797,323,11,8,2,1573,25757,5
798,323,9,78,2,1573,33464,3
799,323,3,90,2,1575,20538,3
800,323,1,9,2,1578,10026,1
801,323,3,11,2,1582,25902,1
802,323,6,102,2,1582,36346,3
803,323,2,13,2,1586,10140,1
804,323,3,2,2,1588,20819,1
805,326,3,3,2,1592,10197,1
806,326,2,55,2,1595,30389,6
807,326,6,76,2,1595,20969,3
808,326,2,3,2,1596,16476,1
809,653,6,14,1,1598,2769,6
810,672,1,40,2,1601,2776,6
811,672,5,11,2,1605,3760,4
812,672,6,22,2,1607,3766,4
813,672,6,14,2,1608,3773,4
